Spatial ID,Output DER Types,All Sectors,Act vs Sim,Output Periods,Incremental Count (Calibration),Cumulative Count (Calibration),Incremental MW-AC (Calibration),Cumulative MW-AC (Calibration)
92061,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,0.2808251,9.24570574,0.00007021,0.00231143
92064,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,10.86887165,336.3421487,0.00271722,0.08408554
92065,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,4.38971454,136.46087622,0.00109743,0.03411522
92066,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,0,0,0,0
92067,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,8.85252188,272.59258993,0.00221313,0.06814815
92068,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,0,0,0,0
92069,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,4.98587515,152.73332293,0.00124647,0.03818333
92070,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,0.07005287,2.32166164,0.00001751,0.00058042
92071,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,4.46106228,139.07600083,0.00111527,0.034769
92072,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,0.08754102,2.80826741,0.00002189,0.00070207
92075,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,5.01629247,152.34802494,0.00125407,0.03808701
92078,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,10.80862154,320.36125133,0.00270216,0.08009031
92081,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,0.08940145,2.79809768,0.00002235,0.00069952
92082,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,2.87466283,90.10557588,0.00071867,0.02252639
92083,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,2.31749149,71.6649173,0.00057937,0.01791623
92084,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,4.92107974,152.10596089,0.00123027,0.03802649
92085,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,0.03488348,1.13660223,0.00000872,0.00028415
92086,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,0.12737045,3.72858263,0.00003184,0.00093215
92091,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,3.07514911,92.41926961,0.00076879,0.02310482
92092,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,0.08970602,2.79025193,0.00002243,0.00069756
92093,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,4.51418169,285.1441169,0.00112855,0.07128603
92096,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,0.14890736,10.05932089,0.00003723,0.00251483
92101,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,8.40200604,258.76394551,0.0021005,0.06469099
92102,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,2.81933071,87.42859432,0.00070483,0.02185715
92103,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,8.11391333,245.40162449,0.00202848,0.06135041
92104,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,6.05353287,185.10074787,0.00151338,0.04627519
92105,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,2.06750172,64.10615369,0.00051688,0.01602654
92106,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,5.68388652,174.32673883,0.00142097,0.04358168
92107,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,5.82745622,178.49731173,0.00145686,0.04462433
92108,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,3.4957496,106.33277399,0.00087394,0.02658319
92109,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,8.98584026,275.57288976,0.00224646,0.06889322
92110,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,3.85176316,117.51713894,0.00096294,0.02937928
92111,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,5.35098603,166.61316326,0.00133775,0.04165329
92112,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,0.45831338,14.26679488,0.00011458,0.0035667
92113,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,1.92115217,59.67015726,0.00048029,0.01491754
92114,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,2.17287487,67.71055302,0.00054322,0.01692764
92115,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,4.78190624,149.26361283,0.00119548,0.0373159
92116,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,4.97689996,153.43565906,0.00124422,0.03835891
92117,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,7.14299652,221.28328889,0.00178575,0.05532082
92118,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,10.02243932,290.0205027,0.00250561,0.07250513
92119,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,2.80868819,88.01970012,0.00070217,0.02200493
92120,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,4.90194244,149.35723929,0.00122549,0.03733931
92121,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,2.84950706,86.99875552,0.00071238,0.02174969
92122,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,8.04138896,244.21876553,0.00201035,0.06105469
92123,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,6.17754759,183.83431363,0.00154439,0.04595858
92124,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,3.93872739,121.09426488,0.00098468,0.03027357
92126,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,9.0950106,279.85244637,0.00227375,0.06996311
92127,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,16.17443745,475.31972974,0.00404361,0.11882993
92128,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,8.87751825,272.71302547,0.00221938,0.06817826
92129,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,11.11355832,333.59636308,0.00277839,0.08339909
92130,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,22.86130065,680.41988617,0.00571533,0.17010497
92131,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,10.40525281,314.08245286,0.00260131,0.07852061
92132,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,0,0,0,0
92136,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,0.05369467,1.69029117,0.00001342,0.00042257
92139,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,1.02465704,31.84291836,0.00025616,0.00796073
92145,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,0.01846949,0.50950741,0.00000462,0.00012738
92152,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,0.02933307,1.31228509,0.00000733,0.00032807
92154,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,3.68621068,113.81909302,0.00092155,0.02845477
92158,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,0,0,0,0
92161,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,0,0,0,0
92173,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,0.60963826,19.01941007,0.00015241,0.00475485
92179,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,0,0,0,0
92182,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,0.21078285,6.64694143,0.0000527,0.00166174
92199,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,0,0,0,0
92536,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,0.01265739,0.42112281,0.00000316,0.00010528
92624,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,1.99337966,59.39455567,0.00049834,0.01484864
92629,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,9.73957067,286.33608635,0.00243489,0.07158402
92651,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,2.43546164,74.56235861,0.00060887,0.01864059
92653,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,5.94698646,181.31300012,0.00148675,0.04532825
92656,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,1.7047242,50.69324105,0.00042618,0.01267331
92672,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,15.36550525,456.22674787,0.00384138,0.11405669
92673,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,13.51909935,398.95879451,0.00337977,0.0997397
92674,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,0.1581641,4.99428566,0.00003954,0.00124857
92675,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,9.59407388,285.16238287,0.00239852,0.0712906
92676,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,0.82150036,24.46789846,0.00020538,0.00611697
92677,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,19.28150342,571.09541439,0.00482038,0.14277385
92679,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,4.40095263,132.21707875,0.00110024,0.03305427
92688,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,1.40465355,42.22219287,0.00035116,0.01055555
92690,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,0.19380634,6.05212815,0.00004845,0.00151303
92691,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,2.95029289,89.65145652,0.00073757,0.02241286
92692,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,4.65331484,140.47361749,0.00116333,0.0351184
92693,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,0.05252634,1.6847895,0.00001313,0.0004212
92694,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,16.18695699,475.75268475,0.00404674,0.11893817
92697,Electric Vehicles,Res + NonRes Combined,Simulated,31-Mar-2016,0.62237691,20.65541341,0.00015559,0.00516385
91901,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,2.09711631,67.26677118,0.00052428,0.01681669
91902,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,2.50282899,79.23540967,0.00062571,0.01980885
91905,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,0.03540556,1.17810718,0.00000885,0.00029453
91906,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,0.19649285,6.37711474,0.00004912,0.00159428
91910,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,4.32006545,139.08697514,0.00108002,0.03477174
91911,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,3.27533138,105.98877699,0.00081883,0.02649719
91913,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,4.51286334,136.3073529,0.00112822,0.03407684
91914,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,3.23574543,100.52595156,0.00080894,0.02513149
91915,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,3.32445799,102.25451676,0.00083111,0.02556363
91916,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,0.10483382,3.57452901,0.00002621,0.00089363
91917,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,0.12278719,4.13451164,0.0000307,0.00103363
91931,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,0,0,0,0
91932,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,1.66735503,53.69524321,0.00041684,0.01342381
91934,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,0.05256517,1.79506287,0.00001314,0.00044877
91935,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,1.48574435,47.74611062,0.00037144,0.01193653
91941,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,5.593138,179.27575665,0.00139828,0.04481894
91942,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,3.13331211,102.61785979,0.00078333,0.02565446
91945,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,1.23290226,40.09533041,0.00030823,0.01002383
91948,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,0.01750057,0.5937237,0.00000438,0.00014843
91950,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,1.57278855,51.02505157,0.0003932,0.01275626
91962,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,0.1817338,5.58052855,0.00004543,0.00139513
91963,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,0.01748897,0.60123749,0.00000437,0.00015031
91977,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,3.03368947,97.40572602,0.00075842,0.02435143
91978,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,0.52291276,16.51274237,0.00013073,0.00412819
91980,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,0.01856893,0.45219168,0.00000464,0.00011305
92003,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,1.27708654,40.18954072,0.00031927,0.01004739
92004,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,0.28052565,9.50225504,0.00007013,0.00237556
92007,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,3.84514098,119.56808016,0.00096129,0.02989202
92008,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,7.25525549,228.5504434,0.00181381,0.05713761
92009,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,15.16024103,462.25259528,0.00379006,0.11556315
92010,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,15.10881611,465.25054633,0.0037772,0.11631264
92011,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,15.13190319,463.69505645,0.00378298,0.11592376
92014,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,9.26482089,289.61876986,0.00231621,0.07240469
92019,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,3.76936127,122.51019888,0.00094234,0.03062755
92020,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,3.33379518,110.5228085,0.00083345,0.0276307
92021,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,3.49664346,114.17989588,0.00087416,0.02854497
92024,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,18.54557391,579.82110331,0.00463639,0.14495528
92025,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,4.27117961,137.95073273,0.00106779,0.03448768
92026,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,5.19610813,168.89577816,0.00129903,0.04222394
92027,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,4.31780283,140.81240394,0.00107945,0.0352031
92028,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,5.21694682,166.67922699,0.00130424,0.04166981
92029,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,4.61365227,147.60994404,0.00115341,0.03690249
92036,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,0.24810179,8.22356171,0.00006203,0.00205589
92037,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,19.18060896,607.73789944,0.00479515,0.15193447
92040,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,2.82694895,91.52666191,0.00070674,0.02288167
92054,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,4.69795314,150.27550922,0.00117449,0.03756888
92055,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,0.10482444,3.62610449,0.00002621,0.00090653
92056,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,5.76349964,184.08110736,0.00144087,0.04602028
92057,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,6.09274964,190.7974111,0.00152319,0.04769935
92058,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,2.89994448,91.78051097,0.00072499,0.02294513
92059,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,0.12258987,4.19586623,0.00003065,0.00104897
92060,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,0.07016341,2.39050662,0.00001754,0.00059763
92061,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,0.2808251,9.52653084,0.00007021,0.00238163
92064,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,10.86887165,347.21102035,0.00271722,0.08680276
92065,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,4.38971454,140.85059076,0.00109743,0.03521265
92066,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,0,0,0,0
92067,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,8.85252188,281.44511181,0.00221313,0.07036128
92068,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,0,0,0,0
92069,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,4.98587515,157.71919808,0.00124647,0.0394298
92070,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,0.07005287,2.39171451,0.00001751,0.00059793
92071,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,4.46106228,143.53706311,0.00111527,0.03588427
92072,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,0.08754102,2.89580843,0.00002189,0.00072395
92075,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,5.01629247,157.36431741,0.00125407,0.03934108
92078,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,10.80862154,331.16987286,0.00270216,0.08279247
92081,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,0.08940145,2.88749913,0.00002235,0.00072187
92082,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,2.87466283,92.98023871,0.00071867,0.02324506
92083,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,2.31749149,73.98240879,0.00057937,0.0184956
92084,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,4.92107974,157.02704063,0.00123027,0.03925676
92085,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,0.03488348,1.1714857,0.00000872,0.00029287
92086,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,0.12737045,3.85595308,0.00003184,0.00096399
92091,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,3.07514911,95.49441872,0.00076879,0.0238736
92092,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,0.08970602,2.87995795,0.00002243,0.00071999
92093,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,4.51418169,289.65829859,0.00112855,0.07241457
92096,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,0.14890736,10.20822824,0.00003723,0.00255206
92101,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,8.40200604,267.16595155,0.0021005,0.06679149
92102,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,2.81933071,90.24792504,0.00070483,0.02256198
92103,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,8.11391333,253.51553782,0.00202848,0.06337888
92104,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,6.05353287,191.15428075,0.00151338,0.04778857
92105,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,2.06750172,66.17365542,0.00051688,0.01654341
92106,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,5.68388652,180.01062535,0.00142097,0.04500266
92107,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,5.82745622,184.32476795,0.00145686,0.04608119
92108,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,3.4957496,109.8285236,0.00087394,0.02745713
92109,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,8.98584026,284.55873002,0.00224646,0.07113968
92110,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,3.85176316,121.3689021,0.00096294,0.03034223
92111,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,5.35098603,171.96414928,0.00133775,0.04299104
92112,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,0.45831338,14.72510826,0.00011458,0.00368128
92113,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,1.92115217,61.59130943,0.00048029,0.01539783
92114,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,2.17287487,69.88342789,0.00054322,0.01747086
92115,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,4.78190624,154.04551907,0.00119548,0.03851138
92116,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,4.97689996,158.41255901,0.00124422,0.03960314
92117,Electric Vehicles,Res + NonRes Combined,Simulated,30-Apr-2016,7.14299652,228.42628541,0.00178575,0.05710657
